pn,rqsj,data
WYSY003FJFS,2014/1/3 1:35,6.00605
WYSY003FJFS,2014/1/3 1:40,6.33504
WYSY003FJFS,2014/1/3 1:45,6.04004
WYSY003FJFS,2014/1/3 1:50,5.28022
WYSY003FJFS,2014/1/3 1:55,4.94089
WYSY003FJFS,2014/1/3 2:00,4.20658
WYSY003FJFS,2014/1/3 2:05,5.53109
WYSY003FJFS,2014/1/3 2:10,4.935
WYSY003FJFS,2014/1/3 2:15,6.20496
WYSY003FJFS,2014/1/3 2:20,7.00351
WYSY003FJFS,2014/1/3 2:25,7.08161
WYSY003FJFS,2014/1/3 2:30,5.21113
WYSY003FJFS,2014/1/3 2:35,5.20409
WYSY003FJFS,2014/1/3 2:40,4.67863
WYSY003FJFS,2014/1/3 2:45,6.22481
WYSY003FJFS,2014/1/3 2:50,5.94015
WYSY003FJFS,2014/1/3 2:55,4.99348
WYSY003FJFS,2014/1/3 3:00,4.44563
WYSY003FJFS,2014/1/3 3:05,5.4832
WYSY003FJFS,2014/1/3 3:10,5.14653
WYSY003FJFS,2014/1/3 3:15,5.97509
WYSY003FJFS,2014/1/3 3:20,5.48449
WYSY003FJFS,2014/1/3 3:25,4.38247
WYSY003FJFS,2014/1/3 3:30,5.13817
WYSY003FJFS,2014/1/3 3:35,4.5224
WYSY003FJFS,2014/1/3 3:40,5.73403
WYSY003FJFS,2014/1/3 3:45,5.40016
WYSY003FJFS,2014/1/3 3:50,5.4964
WYSY003FJFS,2014/1/3 3:55,5.53413
WYSY003FJFS,2014/1/3 4:00,4.31799
WYSY003FJFS,2014/1/3 4:05,5.02711
WYSY003FJFS,2014/1/3 4:10,5.25505
WYSY003FJFS,2014/1/3 4:15,5.52174
WYSY003FJFS,2014/1/3 4:20,5.41549
WYSY003FJFS,2014/1/3 4:25,4.89988
WYSY003FJFS,2014/1/3 4:30,4.406
WYSY003FJFS,2014/1/3 4:35,4.3351
WYSY003FJFS,2014/1/3 4:40,4.35936
WYSY003FJFS,2014/1/3 4:45,5.24963
WYSY003FJFS,2014/1/3 4:50,4.66546
WYSY003FJFS,2014/1/3 4:55,5.03349
WYSY003FJFS,2014/1/3 5:00,4.2391
WYSY003FJFS,2014/1/3 5:05,4.90514
WYSY003FJFS,2014/1/3 5:10,5.94309
WYSY003FJFS,2014/1/3 5:15,5.43456
WYSY003FJFS,2014/1/3 5:20,4.98367
WYSY003FJFS,2014/1/3 5:25,5.38679
WYSY003FJFS,2014/1/3 5:30,5.18769
WYSY003FJFS,2014/1/3 5:35,5.40425
WYSY003FJFS,2014/1/3 5:40,5.34192
WYSY003FJFS,2014/1/3 5:45,6.21591
WYSY003FJFS,2014/1/3 5:50,6.19099
WYSY003FJFS,2014/1/3 5:55,5.65035
WYSY003FJFS,2014/1/3 6:00,5.87808
WYSY003FJFS,2014/1/3 6:05,5.57143
WYSY003FJFS,2014/1/3 6:10,5.41159
WYSY003FJFS,2014/1/3 6:15,5.32737
WYSY003FJFS,2014/1/3 6:20,5.00724
WYSY003FJFS,2014/1/3 6:25,5.18281
WYSY003FJFS,2014/1/3 6:30,5.62813
WYSY003FJFS,2014/1/3 6:35,5.00142
WYSY003FJFS,2014/1/3 6:40,5.26981
WYSY003FJFS,2014/1/3 6:45,4.4255
WYSY003FJFS,2014/1/3 6:50,4.84033
WYSY003FJFS,2014/1/3 6:55,4.28172
WYSY003FJFS,2014/1/3 7:00,4.90955
WYSY003FJFS,2014/1/3 7:05,4.45733
WYSY003FJFS,2014/1/3 7:10,5.03887
WYSY003FJFS,2014/1/3 7:15,5.17474
WYSY003FJFS,2014/1/3 7:20,5.13727
WYSY003FJFS,2014/1/3 7:25,4.69245
WYSY003FJFS,2014/1/3 7:30,5.15322
WYSY003FJFS,2014/1/3 7:40,5.42775
WYSY003FJFS,2014/1/3 7:45,5.30143
WYSY003FJFS,2014/1/3 7:50,5.30878
WYSY003FJFS,2014/1/3 7:55,4.86687
WYSY003FJFS,2014/1/3 8:00,5.23783
WYSY003FJFS,2014/1/3 8:05,4.8649
WYSY003FJFS,2014/1/3 8:10,4.94717
WYSY003FJFS,2014/1/3 8:15,5.69788
WYSY003FJFS,2014/1/3 8:20,6.14266
WYSY003FJFS,2014/1/3 8:25,5.76436
WYSY003FJFS,2014/1/3 8:30,4.44504
WYSY003FJFS,2014/1/3 8:35,3.87924
WYSY003FJFS,2014/1/3 8:40,3.46621
WYSY003FJFS,2014/1/3 8:45,3.38291
WYSY003FJFS,2014/1/3 8:50,3.78018
WYSY003FJFS,2014/1/3 8:55,4.39749
WYSY003FJFS,2014/1/3 9:00,3.04305
WYSY003FJFS,2014/1/3 9:05,3.08266
WYSY003FJFS,2014/1/3 9:10,2.69316
WYSY003FJFS,2014/1/3 9:15,3.20691
WYSY003FJFS,2014/1/3 9:20,3.34977
WYSY003FJFS,2014/1/3 9:25,3.94901
WYSY003FJFS,2014/1/3 9:30,3.87536
WYSY003FJFS,2014/1/3 9:35,3.43458
WYSY003FJFS,2014/1/3 9:40,3.8932
WYSY003FJFS,2014/1/3 9:45,3.22187
WYSY003FJFS,2014/1/3 9:50,2.68272
WYSY003FJFS,2014/1/3 10:00,2.96656
WYSY003FJFS,2014/1/3 10:05,3.41704
WYSY003FJFS,2014/1/3 10:10,2.63037
WYSY003FJFS,2014/1/3 10:15,2.48715
WYSY003FJFS,2014/1/3 10:25,1.53276
WYSY003FJFS,2014/1/3 10:30,3.37582
WYSY003FJFS,2014/1/3 10:35,3.73812
WYSY003FJFS,2014/1/3 10:40,4.43291
WYSY003FJFS,2014/1/3 10:45,4.804
WYSY003FJFS,2014/1/3 10:50,3.95547
WYSY003FJFS,2014/1/3 10:55,4.81043
WYSY003FJFS,2014/1/3 11:00,4.81043
WYSY003FJFS,2014/1/3 11:05,4.82215
WYSY003FJFS,2014/1/3 11:10,3.39981
WYSY003FJFS,2014/1/3 11:15,4.5204
WYSY003FJFS,2014/1/3 11:20,4.56331
WYSY003FJFS,2014/1/3 11:30,4.11144
WYSY003FJFS,2014/1/3 11:35,5.60943
WYSY003FJFS,2014/1/3 11:40,4.96728
WYSY003FJFS,2014/1/3 11:45,4.88286
WYSY003FJFS,2014/1/3 11:50,4.87035
WYSY003FJFS,2014/1/3 11:55,4.78286
WYSY003FJFS,2014/1/3 12:00,4.79116
WYSY003FJFS,2014/1/3 12:10,4.93162
WYSY003FJFS,2014/1/3 12:15,5.51878
WYSY003FJFS,2014/1/3 12:20,4.67943
WYSY003FJFS,2014/1/3 12:25,4.39959
WYSY003FJFS,2014/1/3 12:30,5.48442
WYSY003FJFS,2014/1/3 12:35,5.51499
WYSY003FJFS,2014/1/3 12:40,4.63797
WYSY003FJFS,2014/1/3 12:45,6.2084
WYSY003FJFS,2014/1/3 12:50,4.47503
WYSY003FJFS,2014/1/3 12:55,5.24165
WYSY003FJFS,2014/1/3 13:00,5.68888
WYSY003FJFS,2014/1/3 13:05,5.42945
WYSY003FJFS,2014/1/3 13:15,5.86833
WYSY003FJFS,2014/1/3 13:20,4.99517
WYSY003FJFS,2014/1/3 13:25,4.26105
WYSY003FJFS,2014/1/3 13:30,4.31588
WYSY003FJFS,2014/1/3 13:35,5.70281
WYSY003FJFS,2014/1/3 13:40,5.91307
WYSY003FJFS,2014/1/3 13:45,5.84401
WYSY003FJFS,2014/1/3 13:50,5.17934
WYSY003FJFS,2014/1/3 14:00,5.47931
WYSY003FJFS,2014/1/3 14:05,5.07046
WYSY003FJFS,2014/1/3 14:15,5.00201
WYSY003FJFS,2014/1/3 14:20,3.94557
WYSY003FJFS,2014/1/3 14:25,5.40766
WYSY003FJFS,2014/1/3 14:35,5.7422
WYSY003FJFS,2014/1/3 14:40,3.78085
WYSY003FJFS,2014/1/3 14:45,3.72808
WYSY003FJFS,2014/1/3 14:50,4.69661
WYSY003FJFS,2014/1/3 15:00,5.12258
WYSY003FJFS,2014/1/3 15:05,3.58975
WYSY003FJFS,2014/1/3 15:10,3.23981
WYSY003FJFS,2014/1/3 15:15,6.48543
WYSY003FJFS,2014/1/3 15:20,4.41851
WYSY003FJFS,2014/1/3 15:25,3.54227
WYSY003FJFS,2014/1/3 15:45,3.99524
WYSY003FJFS,2014/1/3 16:10,3.05853
WYSY003FJFS,2014/1/3 16:15,2.87777
WYSY003FJFS,2014/1/3 16:20,3.26703
WYSY003FJFS,2014/1/3 16:25,2.17984
WYSY003FJFS,2014/1/3 16:30,3.20709
WYSY003FJFS,2014/1/3 16:35,2.43027
WYSY003FJFS,2014/1/3 16:40,3.51554
WYSY003FJFS,2014/1/3 16:50,3.30369
WYSY003FJFS,2014/1/3 16:55,4.57307
WYSY003FJFS,2014/1/3 17:00,4.39845
WYSY003FJFS,2014/1/3 17:05,4.1608
WYSY003FJFS,2014/1/3 17:10,4.1805
WYSY003FJFS,2014/1/3 17:15,3.43065
WYSY003FJFS,2014/1/3 17:20,1.76341
WYSY003FJFS,2014/1/3 17:25,2.49502
WYSY003FJFS,2014/1/3 17:30,2.79183
WYSY003FJFS,2014/1/3 17:35,3.10599
WYSY003FJFS,2014/1/3 17:40,3.28688
WYSY003FJFS,2014/1/3 17:45,3.22205
WYSY003FJFS,2014/1/3 17:50,2.41038
WYSY003FJFS,2014/1/3 17:55,3.26947
WYSY003FJFS,2014/1/3 18:00,2.89127
WYSY003FJFS,2014/1/3 18:05,2.73149
WYSY003FJFS,2014/1/3 18:10,2.80058
WYSY003FJFS,2014/1/3 18:15,2.52983
WYSY003FJFS,2014/1/3 18:20,2.41478
WYSY003FJFS,2014/1/3 19:00,2.41478
WYSY003FJFS,2014/1/3 20:00,2.41478
WYSY003FJFS,2014/1/3 20:40,2.31489
WYSY003FJFS,2014/1/3 20:45,2.34896
WYSY003FJFS,2014/1/3 20:50,2.34015
WYSY003FJFS,2014/1/3 21:00,3.19337
WYSY003FJFS,2014/1/3 21:10,3.2492
WYSY003FJFS,2014/1/3 21:15,3.74901
WYSY003FJFS,2014/1/3 21:20,3.70946
WYSY003FJFS,2014/1/3 21:30,2.71859
WYSY003FJFS,2014/1/3 21:35,3.03696
WYSY003FJFS,2014/1/3 21:40,2.66214
WYSY003FJFS,2014/1/3 21:45,3.60364
WYSY003FJFS,2014/1/3 21:50,3.04374
WYSY003FJFS,2014/1/3 22:00,4.4797
WYSY003FJFS,2014/1/3 22:05,6.38659
WYSY003FJFS,2014/1/3 22:10,7.39853
WYSY003FJFS,2014/1/3 22:20,6.53001
WYSY003FJFS,2014/1/3 22:25,6.26814
WYSY003FJFS,2014/1/3 22:30,6.22835
WYSY003FJFS,2014/1/3 22:35,6.6836
WYSY003FJFS,2014/1/3 22:40,6.28526
WYSY003FJFS,2014/1/3 22:45,6.95998
WYSY003FJFS,2014/1/3 22:50,7.45877
WYSY003FJFS,2014/1/3 22:55,6.65473
WYSY003FJFS,2014/1/3 23:00,6.27293
WYSY003FJFS,2014/1/3 23:05,6.90416
WYSY003FJFS,2014/1/3 23:10,6.97006
WYSY003FJFS,2014/1/3 23:15,6.74472
WYSY003FJFS,2014/1/3 23:20,6.40671
WYSY003FJFS,2014/1/3 23:30,5.38297
WYSY003FJFS,2014/1/3 23:35,6.25085
WYSY003FJFS,2014/1/3 23:45,4.76968
WYSY003FJFS,2014/1/3 23:50,6.40172
WYSY003FJFS,2014/1/3 23:55,6.52229
WYSY003FJFS,2014/1/3 23:59,5.89486
WYSY003FJFS,2014/1/4 0:00,5.89486
WYSY003FJFS,2014/1/4 0:05,6.17989
WYSY003FJFS,2014/1/4 0:10,6.54436
WYSY003FJFS,2014/1/4 0:15,6.04865
WYSY003FJFS,2014/1/4 0:20,6.18913
WYSY003FJFS,2014/1/4 0:25,6.50625
WYSY003FJFS,2014/1/4 0:30,6.31592
WYSY003FJFS,2014/1/4 0:35,6.64448
WYSY003FJFS,2014/1/4 0:40,6.65784
WYSY003FJFS,2014/1/4 0:45,7.26388
WYSY003FJFS,2014/1/4 0:50,7.43906
WYSY003FJFS,2014/1/4 0:55,7.97667
WYSY003FJFS,2014/1/4 1:00,7.72186
WYSY003FJFS,2014/1/4 1:05,7.7813
WYSY003FJFS,2014/1/4 1:10,7.52533
WYSY003FJFS,2014/1/4 1:15,8.01578
WYSY003FJFS,2014/1/4 1:20,8.52856
WYSY003FJFS,2014/1/4 1:25,8.43548
WYSY003FJFS,2014/1/4 1:30,8.33616
WYSY003FJFS,2014/1/4 1:35,8.01777
WYSY003FJFS,2014/1/4 1:40,8.22545
WYSY003FJFS,2014/1/4 1:45,7.6974
WYSY003FJFS,2014/1/4 1:50,7.51328
WYSY003FJFS,2014/1/4 1:55,7.43022
WYSY003FJFS,2014/1/4 2:00,7.06527
WYSY003FJFS,2014/1/4 2:05,7.3525
WYSY003FJFS,2014/1/4 2:10,6.88564
WYSY003FJFS,2014/1/4 2:15,7.4828
WYSY003FJFS,2014/1/4 2:20,7.75008
WYSY003FJFS,2014/1/4 2:25,7.60014
WYSY003FJFS,2014/1/4 2:30,7.19343
WYSY003FJFS,2014/1/4 2:35,7.11798
WYSY003FJFS,2014/1/4 2:40,7.42204
WYSY003FJFS,2014/1/4 2:45,7.14566
WYSY003FJFS,2014/1/4 2:50,6.2319
WYSY003FJFS,2014/1/4 2:55,6.90969
WYSY003FJFS,2014/1/4 3:00,7.54312
WYSY003FJFS,2014/1/4 3:05,7.6289
WYSY003FJFS,2014/1/4 3:10,8.23354
WYSY003FJFS,2014/1/4 3:15,8.32815
WYSY003FJFS,2014/1/4 3:20,8.33966
WYSY003FJFS,2014/1/4 3:25,8.05181
WYSY003FJFS,2014/1/4 3:30,7.89348
WYSY003FJFS,2014/1/4 3:35,8.81094
WYSY003FJFS,2014/1/4 3:40,8.48674
WYSY003FJFS,2014/1/4 3:45,8.51352
WYSY003FJFS,2014/1/4 3:50,8.98022
WYSY003FJFS,2014/1/4 3:55,7.72938
WYSY003FJFS,2014/1/4 4:00,7.67105
WYSY003FJFS,2014/1/4 4:05,8.0616
WYSY003FJFS,2014/1/4 4:10,8.40325
WYSY003FJFS,2014/1/4 4:15,8.04487
WYSY003FJFS,2014/1/4 4:20,7.86368
WYSY003FJFS,2014/1/4 4:25,7.83477
WYSY003FJFS,2014/1/4 4:30,7.63643
WYSY003FJFS,2014/1/4 4:35,7.33427
WYSY003FJFS,2014/1/4 4:40,7.49003
WYSY003FJFS,2014/1/4 4:45,7.37373
WYSY003FJFS,2014/1/4 4:50,7.12644
WYSY003FJFS,2014/1/4 4:55,7.10587
WYSY003FJFS,2014/1/4 5:00,7.39754
WYSY003FJFS,2014/1/4 5:05,7.39558
WYSY003FJFS,2014/1/4 5:10,7.31401
WYSY003FJFS,2014/1/4 5:15,7.8152
WYSY003FJFS,2014/1/4 5:20,7.28669
WYSY003FJFS,2014/1/4 5:25,7.04226
WYSY003FJFS,2014/1/4 5:30,6.62652
WYSY003FJFS,2014/1/4 5:35,6.4322
WYSY003FJFS,2014/1/4 5:40,6.71408
WYSY003FJFS,2014/1/4 5:45,7.20521
WYSY003FJFS,2014/1/4 5:50,7.61868
WYSY003FJFS,2014/1/4 5:55,6.81578
WYSY003FJFS,2014/1/4 6:00,7.25502
WYSY003FJFS,2014/1/4 6:05,7.22968
WYSY003FJFS,2014/1/4 6:10,6.43207
WYSY003FJFS,2014/1/4 6:15,6.69761
WYSY003FJFS,2014/1/4 6:20,7.14204
WYSY003FJFS,2014/1/4 6:25,6.89593
WYSY003FJFS,2014/1/4 6:30,6.68176
WYSY003FJFS,2014/1/4 6:35,6.68836
WYSY003FJFS,2014/1/4 6:40,7.03391
WYSY003FJFS,2014/1/4 6:45,7.09178
WYSY003FJFS,2014/1/4 6:50,7.08797
WYSY003FJFS,2014/1/4 6:55,7.50901
WYSY003FJFS,2014/1/4 7:00,7.39355
WYSY003FJFS,2014/1/4 7:05,6.30099
WYSY003FJFS,2014/1/4 7:10,5.9912
WYSY003FJFS,2014/1/4 7:15,5.53936
WYSY003FJFS,2014/1/4 7:20,5.77635
WYSY003FJFS,2014/1/4 7:25,5.25088
WYSY003FJFS,2014/1/4 7:30,5.47114
WYSY003FJFS,2014/1/4 7:35,5.95404
WYSY003FJFS,2014/1/4 7:40,6.16606
WYSY003FJFS,2014/1/4 7:45,6.30776
WYSY003FJFS,2014/1/4 7:50,6.05849
WYSY003FJFS,2014/1/4 7:55,7.00795
WYSY003FJFS,2014/1/4 8:00,8.22838
WYSY003FJFS,2014/1/4 8:05,8.17856
WYSY003FJFS,2014/1/4 8:10,7.65419
WYSY003FJFS,2014/1/4 8:20,8.47973
WYSY003FJFS,2014/1/4 8:25,8.45441
WYSY003FJFS,2014/1/4 8:30,8.26759
WYSY003FJFS,2014/1/4 8:40,7.99304
WYSY003FJFS,2014/1/4 8:45,7.87927
WYSY003FJFS,2014/1/4 8:50,7.17865
WYSY003FJFS,2014/1/4 8:55,7.32341
WYSY003FJFS,2014/1/4 9:00,6.34349
WYSY003FJFS,2014/1/4 9:05,6.63381
WYSY003FJFS,2014/1/4 9:10,6.81726
WYSY003FJFS,2014/1/4 9:15,7.29192
WYSY003FJFS,2014/1/4 9:20,6.03465
WYSY003FJFS,2014/1/4 9:25,5.70513
WYSY003FJFS,2014/1/4 9:30,6.19678
WYSY003FJFS,2014/1/4 9:35,6.67683
WYSY003FJFS,2014/1/4 9:40,8.17294
WYSY003FJFS,2014/1/4 9:50,7.29381
WYSY003FJFS,2014/1/4 9:55,7.61443
WYSY003FJFS,2014/1/4 10:00,7.57762
WYSY003FJFS,2014/1/4 10:05,7.66285
WYSY003FJFS,2014/1/4 10:10,6.6841
WYSY003FJFS,2014/1/4 10:15,6.40982
WYSY003FJFS,2014/1/4 10:20,6.97597
WYSY003FJFS,2014/1/4 10:25,9.11098
WYSY003FJFS,2014/1/4 10:30,9.25096
WYSY003FJFS,2014/1/4 10:35,7.31369
WYSY003FJFS,2014/1/4 10:40,6.85831
WYSY003FJFS,2014/1/4 10:45,5.97021
WYSY003FJFS,2014/1/4 10:50,6.8642
WYSY003FJFS,2014/1/4 10:55,6.7986
WYSY003FJFS,2014/1/4 11:00,6.36333
WYSY003FJFS,2014/1/4 11:05,6.56329
WYSY003FJFS,2014/1/4 11:10,6.00152
WYSY003FJFS,2014/1/4 11:15,7.22407
WYSY003FJFS,2014/1/4 11:20,7.03832
WYSY003FJFS,2014/1/4 11:25,6.60708
WYSY003FJFS,2014/1/4 11:30,7.84092
WYSY003FJFS,2014/1/4 11:35,6.94174
WYSY003FJFS,2014/1/4 11:40,8.04783
WYSY003FJFS,2014/1/4 11:45,7.62621
WYSY003FJFS,2014/1/4 11:50,6.17309
WYSY003FJFS,2014/1/4 11:55,5.57271
WYSY003FJFS,2014/1/4 12:00,7.4614
WYSY003FJFS,2014/1/4 12:05,7.97281
WYSY003FJFS,2014/1/4 12:10,6.97934
WYSY003FJFS,2014/1/4 12:15,8.05945
WYSY003FJFS,2014/1/4 12:20,7.16841
WYSY003FJFS,2014/1/4 12:25,7.50445
WYSY003FJFS,2014/1/4 12:30,10.2048
WYSY003FJFS,2014/1/4 12:35,8.04431
WYSY003FJFS,2014/1/4 12:45,8.85982
WYSY003FJFS,2014/1/4 12:50,6.41438
WYSY003FJFS,2014/1/4 12:55,6.78008
WYSY003FJFS,2014/1/4 13:00,6.7261
WYSY003FJFS,2014/1/4 13:05,8.22712
WYSY003FJFS,2014/1/4 13:10,7.48422
WYSY003FJFS,2014/1/4 13:15,10.1719
WYSY003FJFS,2014/1/4 13:20,7.37295
WYSY003FJFS,2014/1/4 13:25,9.7542
WYSY003FJFS,2014/1/4 13:30,8.45008
WYSY003FJFS,2014/1/4 13:35,7.76833
WYSY003FJFS,2014/1/4 13:40,7.89187
WYSY003FJFS,2014/1/4 13:45,7.05272
WYSY003FJFS,2014/1/4 13:50,8.91979
WYSY003FJFS,2014/1/4 13:55,8.05188
WYSY003FJFS,2014/1/4 14:00,8.86765
WYSY003FJFS,2014/1/4 14:05,6.86704
WYSY003FJFS,2014/1/4 14:10,7.9019
WYSY003FJFS,2014/1/4 14:15,5.65404
WYSY003FJFS,2014/1/4 14:20,6.55362
WYSY003FJFS,2014/1/4 14:25,9.45076
WYSY003FJFS,2014/1/4 14:30,7.95725
WYSY003FJFS,2014/1/4 14:35,9.46928
WYSY003FJFS,2014/1/4 14:45,7.48213
WYSY003FJFS,2014/1/4 14:50,8.44937
WYSY003FJFS,2014/1/4 14:55,6.21177
WYSY003FJFS,2014/1/4 15:05,6.15145
WYSY003FJFS,2014/1/4 15:10,4.61847
WYSY003FJFS,2014/1/4 15:15,5.44111
WYSY003FJFS,2014/1/4 15:20,4.75743
WYSY003FJFS,2014/1/4 15:25,4.97021
WYSY003FJFS,2014/1/4 15:30,4.22102
WYSY003FJFS,2014/1/4 15:35,4.5784
WYSY003FJFS,2014/1/4 15:40,4.14214
WYSY003FJFS,2014/1/4 15:45,6.60904
WYSY003FJFS,2014/1/4 15:50,7.37319
WYSY003FJFS,2014/1/4 15:55,7.3324
WYSY003FJFS,2014/1/4 16:00,8.69159
WYSY003FJFS,2014/1/4 16:10,9.37664
WYSY003FJFS,2014/1/4 16:15,8.26544
WYSY003FJFS,2014/1/4 16:20,9.0633
WYSY003FJFS,2014/1/4 16:25,7.77149
WYSY003FJFS,2014/1/4 16:30,8.22662
WYSY003FJFS,2014/1/4 16:35,6.61983
WYSY003FJFS,2014/1/4 16:40,7.71946
WYSY003FJFS,2014/1/4 16:45,6.20376
WYSY003FJFS,2014/1/4 16:50,6.3504
WYSY003FJFS,2014/1/4 17:00,6.73009
WYSY003FJFS,2014/1/4 17:05,5.63698
WYSY003FJFS,2014/1/4 17:10,5.72896
WYSY003FJFS,2014/1/4 17:15,5.95576
WYSY003FJFS,2014/1/4 17:20,7.35449
WYSY003FJFS,2014/1/4 17:25,6.04982
WYSY003FJFS,2014/1/4 17:30,6.39741
WYSY003FJFS,2014/1/4 17:40,6.63611
WYSY003FJFS,2014/1/4 17:45,8.77794
WYSY003FJFS,2014/1/4 17:50,6.74335
WYSY003FJFS,2014/1/4 17:55,7.85983
WYSY003FJFS,2014/1/4 18:00,7.3916
WYSY003FJFS,2014/1/4 18:05,6.71994
WYSY003FJFS,2014/1/4 18:10,6.51802
WYSY003FJFS,2014/1/4 18:15,4.25169
WYSY003FJFS,2014/1/4 18:20,4.8996
WYSY003FJFS,2014/1/4 18:25,5.30678
WYSY003FJFS,2014/1/4 18:30,7.26997
WYSY003FJFS,2014/1/4 18:35,8.56723
WYSY003FJFS,2014/1/4 18:45,8.56041
WYSY003FJFS,2014/1/4 18:50,7.73913
WYSY003FJFS,2014/1/4 19:00,5.84879
WYSY003FJFS,2014/1/4 19:05,5.57395
WYSY003FJFS,2014/1/4 19:10,4.45722
WYSY003FJFS,2014/1/4 19:15,5.42784
WYSY003FJFS,2014/1/4 19:20,7.68894
WYSY003FJFS,2014/1/4 19:25,7.02425
WYSY003FJFS,2014/1/4 19:30,5.09551
WYSY003FJFS,2014/1/4 19:35,5.11433
WYSY003FJFS,2014/1/4 19:40,5.52029
WYSY003FJFS,2014/1/4 19:45,4.66103
WYSY003FJFS,2014/1/4 19:50,4.98472
WYSY003FJFS,2014/1/4 19:55,6.37476
WYSY003FJFS,2014/1/4 20:00,7.41714
WYSY003FJFS,2014/1/4 20:05,6.23527
WYSY003FJFS,2014/1/4 20:15,4.62383
WYSY003FJFS,2014/1/4 20:20,5.2619
WYSY003FJFS,2014/1/4 20:25,4.84018
WYSY003FJFS,2014/1/4 20:30,3.84028
WYSY003FJFS,2014/1/4 20:35,4.08732
WYSY003FJFS,2014/1/4 20:40,3.92714
WYSY003FJFS,2014/1/4 20:45,4.35396
WYSY003FJFS,2014/1/4 20:50,2.96026
WYSY003FJFS,2014/1/4 20:55,3.85268
WYSY003FJFS,2014/1/4 21:00,3.9374
WYSY003FJFS,2014/1/4 21:05,4.57399
WYSY003FJFS,2014/1/4 21:10,3.89257
WYSY003FJFS,2014/1/4 21:20,4.43885
WYSY003FJFS,2014/1/4 21:25,5.96148
WYSY003FJFS,2014/1/4 21:30,6.23304
WYSY003FJFS,2014/1/4 21:35,8.16615
WYSY003FJFS,2014/1/4 21:40,7.91885
WYSY003FJFS,2014/1/4 21:45,7.80262
WYSY003FJFS,2014/1/4 21:55,7.27773
WYSY003FJFS,2014/1/4 22:00,6.59416
WYSY003FJFS,2014/1/4 22:05,6.61069
WYSY003FJFS,2014/1/4 22:10,6.50669
WYSY003FJFS,2014/1/4 22:15,6.10496
WYSY003FJFS,2014/1/4 22:20,5.73644
WYSY003FJFS,2014/1/4 22:25,5.92215
WYSY003FJFS,2014/1/4 22:30,5.13783
WYSY003FJFS,2014/1/4 22:40,7.09132
WYSY003FJFS,2014/1/4 22:45,5.67088
WYSY003FJFS,2014/1/4 22:55,6.93721
WYSY003FJFS,2014/1/4 23:00,5.46588
WYSY003FJFS,2014/1/4 23:05,6.85266
WYSY003FJFS,2014/1/4 23:10,6.65518
WYSY003FJFS,2014/1/4 23:15,6.58058
WYSY003FJFS,2014/1/4 23:20,6.8506
WYSY003FJFS,2014/1/4 23:25,7.09066
WYSY003FJFS,2014/1/4 23:30,5.96127
WYSY003FJFS,2014/1/4 23:40,5.36045
WYSY003FJFS,2014/1/4 23:45,4.74003
WYSY003FJFS,2014/1/4 23:50,5.76518
WYSY003FJFS,2014/1/4 23:55,7.27029
WYSY003FJFS,2014/1/4 23:59,7.13886
WYSY003FJFS,2014/1/5 0:00,7.13886
WYSY003FJFS,2014/1/5 0:05,6.8017
WYSY003FJFS,2014/1/5 0:10,7.29797
WYSY003FJFS,2014/1/5 0:15,7.87262
WYSY003FJFS,2014/1/5 0:20,7.49937
WYSY003FJFS,2014/1/5 0:25,7.72655
WYSY003FJFS,2014/1/5 0:30,8.08567
WYSY003FJFS,2014/1/5 0:35,8.12177
WYSY003FJFS,2014/1/5 0:40,8.26151
WYSY003FJFS,2014/1/5 0:45,9.03772
WYSY003FJFS,2014/1/5 0:50,8.55825
WYSY003FJFS,2014/1/5 0:55,8.45034
WYSY003FJFS,2014/1/5 1:00,8.28856
WYSY003FJFS,2014/1/5 1:05,6.38809
WYSY003FJFS,2014/1/5 1:10,6.61574
WYSY003FJFS,2014/1/5 1:15,6.85211
WYSY003FJFS,2014/1/5 1:20,7.33425
WYSY003FJFS,2014/1/5 1:25,8.04573
WYSY003FJFS,2014/1/5 1:30,7.75975
WYSY003FJFS,2014/1/5 1:35,6.92674
WYSY003FJFS,2014/1/5 1:40,6.82541
WYSY003FJFS,2014/1/5 1:45,7.56708
WYSY003FJFS,2014/1/5 1:50,7.05336
WYSY003FJFS,2014/1/5 1:55,6.7614
WYSY003FJFS,2014/1/5 2:00,5.59877
WYSY003FJFS,2014/1/5 2:05,5.70107
WYSY003FJFS,2014/1/5 2:10,4.77879
WYSY003FJFS,2014/1/5 2:15,3.00584
WYSY003FJFS,2014/1/5 2:20,4.42587
WYSY003FJFS,2014/1/5 2:25,5.50646
WYSY003FJFS,2014/1/5 2:30,5.13491
WYSY003FJFS,2014/1/5 2:35,4.72515
WYSY003FJFS,2014/1/5 2:40,4.92575
WYSY003FJFS,2014/1/5 2:45,4.13269
WYSY003FJFS,2014/1/5 2:50,4.73051
WYSY003FJFS,2014/1/5 2:55,5.3558
WYSY003FJFS,2014/1/5 3:00,5.57585
WYSY003FJFS,2014/1/5 3:05,3.97398
WYSY003FJFS,2014/1/5 3:10,4.46184
WYSY003FJFS,2014/1/5 3:15,4.71945
WYSY003FJFS,2014/1/5 3:20,5.62942
WYSY003FJFS,2014/1/5 3:25,5.00684
WYSY003FJFS,2014/1/5 3:30,4.09755
WYSY003FJFS,2014/1/5 3:35,4.71415
WYSY003FJFS,2014/1/5 3:40,5.08419
WYSY003FJFS,2014/1/5 3:45,5.78348
